ID,Host Type,Repository Name with Owner,Repository ID,Manifest Platform,Manifest Filepath,Git branch,Manifest kind,Optional,Dependency Project Name,Dependency Requirements,Dependency Kind,Dependency Project ID
130557390,GitHub,15Dkatz/react-vr-guides,24272338,npm,Basics/yarn.lock,,lockfile,,electron,,runtime,143927
119273773,GitHub,Vikaton/Francisco,24272481,npm,package.json,,manifest,,electron,^1.6.6,development,143927
119273128,GitHub,digitalmusiclab/parkinsons_dexterity,24272560,npm,package.json,,manifest,,electron,~1.6.2,development,143927
219036502,GitHub,patrikx3/onenote,24273444,npm,package.json,,manifest,,electron,^1.8.2-beta.1,runtime,143927
119332216,GitHub,nguidi/electron-donejs-test,24278612,npm,package.json,,manifest,,electron,^1.6.7,development,143927
119342332,GitHub,gmattie/Data-Pixels,24279960,npm,resources/build/package.json,,manifest,,electron,^1.6.5,development,143927
119344390,GitHub,BunsiMedia/fcr-cloud,24280452,npm,package.json,,manifest,,electron,^1.6.8,development,143927
119348779,GitHub,ctscodes/jetpack,24281188,npm,package.json,,manifest,,electron,~1.6.2,development,143927
223501079,GitHub,nccgroup/wssip,24281615,npm,yarn.lock,,lockfile,,electron,,runtime,143927
223500398,GitHub,nccgroup/wssip,24281615,npm,package.json,,manifest,,electron,^1.8.1,development,143927
223499329,GitHub,nccgroup/wssip,24281615,npm,package-lock.json,,lockfile,,electron,1.8.1,runtime,143927
119366001,GitHub,arandilopez/pomodorous,24284222,npm,package.json,,manifest,,electron,^1.3.1,development,143927
119408693,Bitbucket,hallisonmelo/electron_app,24291169,npm,package.json,,manifest,,electron,^1.3.5,development,143927
119414370,GitHub,KSXGitHub/reveal-js-editor,24292049,npm,package.json,,manifest,,electron,^1.4.3,development,143927
119414983,GitHub,KSXGitHub/unreel,24292070,npm,package.json,,manifest,,electron,^1.6.6,development,143927
130560054,GitHub,asquet/rn-user-management,24295087,npm,yarn.lock,,lockfile,,electron,,runtime,143927
119454200,GitHub,seokju-na/geeks-diary,24297110,npm,package.json,,manifest,,electron,^1.6.7,runtime,143927
155571297,GitHub,getstation/electron-process-manager,24298627,npm,example/package.json,,manifest,,electron,^1.7.1,development,143927
119468889,GitHub,Chakery/translate,24299073,npm,package.json,,manifest,,electron,^1.3.1,development,143927
119472353,GitHub,djangomo/electron,24299980,npm,package.json,,manifest,,electron,^1.3.3,development,143927
130548430,GitHub,codewithsamkim/ngrev,24300451,npm,yarn.lock,,lockfile,,electron,,runtime,143927
119475142,GitHub,codewithsamkim/ngrev,24300451,npm,package.json,,manifest,,electron,^1.4.7,development,143927
119493532,GitHub,ImStuartJones/undercast,24303252,npm,package.json,,manifest,,electron,1.6.8,runtime,143927
119506429,GitHub,DavidBernal/meditor,24305403,npm,package.json,,manifest,,electron,~1.6.2,development,143927
119507135,GitHub,delete/angular-electron,24305511,npm,app/package.json,,manifest,,electron,^1.6.6,development,143927
119517873,GitHub,dadi/pattern-generator,24307083,npm,package.json,,manifest,,electron,^1.3.5,runtime,143927
224564519,GitHub,jmquigley/gadgets,24307250,npm,package.json,,manifest,,electron,1.7.9,runtime,143927
223987462,GitHub,jmquigley/gadgets,24307250,npm,package.json,,manifest,,electron,1.7.9,runtime,143927
223662242,GitHub,jmquigley/gadgets,24307250,npm,package.json,,manifest,,electron,1.7.9,runtime,143927
221310736,GitHub,jmquigley/gadgets,24307250,npm,yarn.lock,,lockfile,,electron,,runtime,143927
221250605,GitHub,jmquigley/gadgets,24307250,npm,package.json,,manifest,,electron,1.7.9,runtime,143927
220532798,GitHub,jmquigley/gadgets,24307250,npm,package.json,,manifest,,electron,1.7.9,runtime,143927
119529271,GitHub,hengheng0haha/knossos-cli,24309007,npm,package.json,,manifest,,electron,^1.4.7,development,143927
119540320,GitHub,chie4hao/electron-react-demo,24311235,npm,package.json,,manifest,,electron,^1.6.7,development,143927
119555091,GitHub,rvazarkar/BloodHound,24313919,npm,package.json,,manifest,,electron,^1.4.15,development,143927
119560587,GitHub,mbykov/electron,24314640,npm,package.json,,manifest,,electron,^1.6.6,development,143927
119561253,GitHub,C-JSN/electron-link-demo,24314818,npm,package.json,,manifest,,electron,~1.6.2,development,143927
119568283,GitHub,mGGk-fr/gkirc,24315506,npm,package.json,,manifest,,electron,^1.6.8,development,143927
119582874,GitHub,sarasate/storj-electron,24317110,npm,package.json,,manifest,,electron,^1.4.3,development,143927
119591374,GitHub,ajalger/electron,24317823,npm,videoinfo/package.json,,manifest,,electron,^1.6.8,runtime,143927
119626454,GitHub,ctolib/insomnia,24322961,npm,package.json,,manifest,,electron,1.6.6,development,143927
130597400,GitHub,mkwtys/ghdash,24328041,npm,package.json,,manifest,,electron,1.6.8,development,143927
119641317,GitHub,mkwtys/ghdash,24328041,npm,package.json,,manifest,,electron,1.6.8,development,143927
192128969,GitHub,ccnokes/electron-named-image,24329520,npm,package-lock.json,,lockfile,,electron,1.7.6,runtime,143927
192129380,GitHub,ccnokes/electron-named-image,24329520,npm,package.json,,manifest,,electron,^1.7.6,development,143927
119651607,GitHub,jaloo555/barcode,24329684,npm,package.json,,manifest,,electron,^1.4.1,development,143927
119652026,GitHub,jaloo555/barcode,24329684,npm,releases/barcode-darwin-x64/barcode.app/Contents/Resources/app/package.json,,manifest,,electron,^1.4.1,development,143927
119720318,GitHub,thuanhp/wp-desktop,24343559,npm,package.json,,manifest,,electron,1.3.5,development,143927
119734803,GitHub,marcus-crane/costanza,24346152,npm,package.json,,manifest,,electron,^1.3.1,development,143927
130601194,GitHub,davidhenley/videoinfo,24350199,npm,package.json,,manifest,,electron,^1.6.8,runtime,143927
130607830,GitHub,davidhenley/videoinfo,24350199,npm,yarn.lock,,lockfile,,electron,,runtime,143927
119766976,GitHub,Corsseir/docky,24350997,npm,package.json,,manifest,,electron,^1.4.1,runtime,143927
119794563,GitHub,CringyAdam/CringyBrowser,24353935,npm,package.json,,manifest,,electron,^1.6.2,development,143927
119800068,GitHub,ProjectMirador/mirador-desktop,24354263,npm,app/package.json,,manifest,,electron,^1.6.8,runtime,143927
119844529,GitHub,CeceWall/parse,24359222,npm,package.json,,manifest,,electron,^1.6.8,runtime,143927
119861705,GitHub,p0xiao/electron-demo,24361388,npm,package.json,,manifest,,electron,^1.4.1,development,143927
119862526,GitHub,kvartborg/hueify,24361579,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
119866887,GitHub,RuoniWang/electron_presentation,24362129,npm,electron-workshop-darwin-x64/electron-workshop.app/Contents/Resources/app/package.json,,manifest,,electron,~1.6.2,development,143927
119866900,GitHub,RuoniWang/electron_presentation,24362129,npm,package.json,,manifest,,electron,~1.6.2,development,143927
119888645,GitHub,pilar1347/electron-angularjs-todos,24365143,npm,package.json,,manifest,,electron,^1.4.15,development,143927
130715307,GitHub,edgarkhanzadyan/react-vr-housewalk,24366019,npm,yarn.lock,,lockfile,,electron,,runtime,143927
119899906,GitHub,sbg-projectx/git-desktop,24366591,npm,package.json,,manifest,,electron,1.6.7,runtime,143927
119899833,GitHub,sbg-projectx/tournament,24366592,npm,package.json,,manifest,,electron,^1.6.2,development,143927
119901681,GitHub,juliant8805/barr,24366909,npm,cesium/package.json,,manifest,,electron,^1.4.10,development,143927
130754071,GitHub,ST-bschulze/Electron-React-Template,24368682,npm,yarn.lock,,lockfile,,electron,,runtime,143927
119915185,GitHub,ST-bschulze/Electron-React-Template,24368682,npm,package.json,,manifest,,electron,^1.6.6,development,143927
119950198,GitHub,SnorlaxH/yt-player,24373072,npm,package.json,,manifest,,electron,^1.3.3,development,143927
119954562,GitHub,brianfajardo/electron-playground,24373968,npm,videoinfo/package.json,,manifest,,electron,^1.6.8,runtime,143927
119972725,GitHub,vineetshopo/techanage,24377591,npm,package.json,,manifest,,electron,^1.4.1,development,143927
120038145,GitHub,alopex-smartunit/electrify,24387757,npm,package.json,,manifest,,electron,^1.7.1,runtime,143927
120039143,GitHub,marcus-crane/metlink-mini,24387800,npm,package.json,,manifest,,electron,~1.6.2,development,143927
120037963,GitHub,marcus-crane/surfbird,24387813,npm,package.json,,manifest,,electron,^1.3.1,development,143927
120070219,GitHub,niilante/etch,24395673,npm,package.json,,manifest,,electron,1.3.13,development,143927
120069010,GitHub,niilante/Firebase-Messenger-Electrionic-App,24395702,npm,package.json,,manifest,,electron,~1.6.2,development,143927
120071236,GitHub,niilante/goofy,24395868,npm,package.json,,manifest,,electron,^1.6.3,development,143927
120076598,GitHub,hannahpatellis/scn-now,24396690,npm,package.json,,manifest,,electron,~1.6.2,development,143927
130606109,GitHub,wmzhai/electron-videoinfo,24403114,npm,package.json,,manifest,,electron,^1.6.8,runtime,143927
120107461,GitHub,CardosoGit/portal,24403182,npm,package.json,,manifest,,electron,^1.4.0,development,143927
120161132,GitHub,JoeeGrigg/db-electron-vue,24414460,npm,package.json,,manifest,,electron,^1.4.3,runtime,143927
120165767,GitHub,OnaHochetNaMars/Hello-world,24414863,npm,proga/package.json,,manifest,,electron,^1.4.1,development,143927
120174396,GitHub,sandyleo26/my-electron-app,24416180,npm,package.json,,manifest,,electron,~1.6.2,development,143927
120197045,GitHub,audouze/katone,24420485,npm,package.json,,manifest,,electron,~1.6.2,development,143927
120213595,GitHub,alvarosilveiraa/hashing,24422753,npm,package.json,,manifest,,electron,^1.6.8,development,143927
120224657,GitHub,dainst/idai-field-client-build,24424591,npm,package.json,,manifest,,electron,1.6.1,development,143927
120247659,GitHub,LittleStrongMind/bits-beam,24428720,npm,package.json,,manifest,,electron,^1.4.7,development,143927
120259220,GitHub,tomjn/vvv-cd-installer,24430630,npm,package.json,,manifest,,electron,~1.6.2,development,143927
120260662,GitHub,SailSlick/desktop-vacation,24430822,npm,client/package.json,,manifest,,electron,^1.6.0,development,143927
120263839,GitHub,md5555/node-osx-mediacontrol,24431686,npm,package.json,,manifest,,electron,1.6.6,development,143927
120285769,GitHub,forkery/node-devtools,24434623,npm,package.json,,manifest,,electron,^1.4.3,runtime,143927
120305664,GitHub,stefan-richardson/electron-test,24437187,npm,package.json,,manifest,,electron,1.6.6,development,143927
130623228,GitHub,stefan-richardson/electron-test,24437187,npm,package.json,,manifest,,electron,1.6.6,development,143927
130685869,GitHub,stefan-richardson/electron-test,24437187,npm,yarn.lock,,lockfile,,electron,,runtime,143927
120315325,GitHub,rjstalb/scor3cardV2,24438180,npm,package.json,,manifest,,electron,1.6.2,development,143927
120330060,GitHub,sdlfj/eq-roll-tracker,24440437,npm,package.json,,manifest,,electron,^1.6.5,development,143927
120322145,GitHub,atlantismonk/electron-test,24440692,npm,package.json,,manifest,,electron,^1.6.8,development,143927
120322007,GitHub,mapsi-fixi/myselfbookapp,24440829,npm,package.json,,manifest,,electron,^1.4.15,development,143927
120321520,GitHub,KendallWhitman/Your-Notes,24441008,npm,package.json,,manifest,,electron,^1.6.8,runtime,143927
120327513,GitHub,cooper-anderson/neural-network,24442337,npm,app/package.json,,manifest,,electron,latest,runtime,143927
120332906,GitHub,pastorsj/pandora-desktop,24443365,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
120355346,GitHub,erichmx/findmark,24448577,npm,src/desktop/bookmarky/package.json,,manifest,,electron,^1.3.1,development,143927
120356422,GitHub,Shermanz/Electron-Ventron-Tutorial,24448884,npm,package.json,,manifest,,electron,^1.3.4,development,143927
214385646,GitHub,Judahh/backApi,24450298,npm,package.json,,manifest,,electron,^1.8.1,runtime,143927
120368253,GitHub,friskyB/Fake-Reality,24450668,npm,js/three.js-master/package.json,,manifest,,electron,^1.6.1,development,143927
120369020,GitHub,clarking/ysubs,24450878,npm,package.json,,manifest,,electron,^1.3.3,development,143927
130753694,GitHub,felipecocco/CSVTour,24451937,npm,yarn.lock,,lockfile,,electron,,runtime,143927
120385626,GitHub,cryptocracy/Renown,24452800,npm,package.json,,manifest,,electron,~1.6.2,development,143927
120388060,GitHub,hassanalinali/WriteNow,24453088,npm,package.json,,manifest,,electron,1.6.8,development,143927
120403509,GitHub,mizzle-mo/ElmishElectronSample,24454847,npm,package.json,,manifest,,electron,^1.6.8,runtime,143927
130764087,GitHub,augmighty/protozoa,24456017,npm,package.json,,manifest,,electron,^1.6.10,runtime,143927
120437085,GitHub,bactroid/moonphase,24457898,npm,package.json,,manifest,,electron,^1.4.13,development,143927
120443272,GitHub,Ryozuki/ElectronTemplate,24458417,npm,package.json,,manifest,,electron,1.6.6,development,143927
120444734,GitHub,miguelsaldivar/spotify_menu,24458670,npm,package.json,,manifest,,electron,^1.3.3,development,143927
120446305,GitHub,jsBrian/LaunchBoxMedia,24459712,npm,package.json,,manifest,,electron,^1.4.5,runtime,143927
120446378,GitHub,jaredly/HangoutNow,24459784,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
130814966,GitHub,jaredly/HangoutNow,24459784,npm,yarn.lock,,lockfile,,electron,,runtime,143927
120450636,GitHub,skitle/ElecStorm,24460869,npm,package.json,,manifest,,electron,^1.5.0,development,143927
120456600,GitHub,Jayuda/devdoc,24462520,npm,package.json,,manifest,,electron,~1.6.2,development,143927
120457066,GitHub,rbluethl/electron-sample,24462618,npm,package.json,,manifest,,electron,^1.4.1,development,143927
120458259,GitHub,Houfeng/hoster,24463250,npm,package.json,,manifest,,electron,^1.6.8,development,143927
120459193,GitHub,Sudiukil/PDFTron,24463799,npm,package.json,,manifest,,electron,~1.6.2,development,143927
120459469,GitHub,eemj/anime-downloader,24463911,npm,package.json,,manifest,,electron,^1.6.8,development,143927
120469425,GitHub,Cai-Wencong/electron_project,24465058,npm,package.json,,manifest,,electron,1.6.2,development,143927
120473991,GitHub,dedan/ape-db,24466614,npm,package.json,,manifest,,electron,^1.6.5,development,143927
120477295,GitHub,matthewjamesr/Crypti,24467085,npm,package.json,,manifest,,electron,~1.6.2,development,143927
120471999,GitHub,charlotte-murray/chilkat-electron-test,24467087,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
120481172,GitHub,lanzhiheng/desktop-clock,24469568,npm,package.json,,manifest,,electron,^1.3.1,development,143927
120485446,GitHub,AidosKuneen/aidos-wallet,24471023,npm,package.json,,manifest,,electron,^1.4.14,development,143927
120497977,GitHub,SimulatedGREG/electron-ci-test,24474664,npm,package.json,,manifest,,electron,^1.3.1,development,143927
120500812,GitHub,GIorfindel/taxi-dermistes,24475036,npm,taxi-dermistes-desktop/package.json,,manifest,,electron,1.4.10,runtime,143927
120502339,GitHub,IsuraManchanayake/tagem,24476031,npm,package.json,,manifest,,electron,1.6.2,development,143927
120510258,GitHub,arturgvieira/react-electron-starter,24478918,npm,package.json,,manifest,,electron,~1.6.2,development,143927
146220941,GitHub,nillk/easy-schedule,24481320,npm,package.json,,manifest,,electron,^1.6.11,runtime,143927
130862957,GitHub,frostney/react-europe-hackathon2017,24481941,npm,yarn.lock,,lockfile,,electron,,runtime,143927
120522910,GitHub,Rohit-Jadhav13/attendance-master,24482261,npm,package.json,,manifest,,electron,1.6.0,development,143927
130869109,GitHub,Rohit-Jadhav13/attendance-master,24482261,npm,yarn.lock,,lockfile,,electron,,runtime,143927
120533642,GitHub,richellin/electron-diff,24485714,npm,package.json,,manifest,,electron,~1.6.2,development,143927
120539121,GitHub,sunilmore690/filesyncftp,24487029,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
133718351,GitHub,arvitaly/robinhood-service,24488580,npm,yarn.lock,,lockfile,,electron,,runtime,143927
120546680,GitHub,vamidi/ng2-electron-trello,24489550,npm,package.json,,manifest,,electron,~1.6.5,development,143927
120545598,GitHub,mambat/electron-vue-trello,24489661,npm,package.json,,manifest,,electron,^1.3.1,development,143927
130803678,GitHub,mambat/electron-vue-trello,24489661,npm,package.json,,manifest,,electron,^1.3.1,development,143927
120551140,GitHub,cybersword/footman,24491427,npm,package.json,,manifest,,electron,^1.4.1,development,143927
120561044,GitHub,ThomasVuillaume/electron-react-playground,24495069,npm,package.json,,manifest,,electron,^1.6.8,development,143927
120574199,GitHub,dasilver12/KKuTu,24499187,npm,Client/package.json,,manifest,,electron,^1.4.15,development,143927
120575167,GitHub,dasilver12/KKuTu,24499187,npm,Server/package.json,,manifest,,electron,^1.4.15,development,143927
120582201,GitHub,ExpoSEJS/ExpoSE,24500757,npm,ElectronDriver/package.json,,manifest,,electron,1.3.4,runtime,143927
120581716,GitHub,ExpoSEJS/ExpoSE,24500757,npm,Dashboard/package.json,,manifest,,electron,^1.4.15,runtime,143927
120581859,GitHub,ExpoSEJS/ExpoSE,24500757,npm,Dashboard/package.json,,manifest,,electron,^1.4.1,development,143927
120598980,GitHub,Touched/JiggleMap,24505702,npm,package.json,,manifest,,electron,1.4.15,development,143927
130824749,GitHub,Touched/JiggleMap,24505702,npm,package.json,,manifest,,electron,1.4.15,development,143927
